,time,position
798,79.87987987987988,-31255.89652715779
799,79.97997997997999,-31334.3062682302
800,80.08008008008008,-31412.814205596987
801,80.18018018018019,-31491.420339258184
802,80.28028028028028,-31570.12466921376
803,80.38038038038039,-31648.927195463737
804,80.48048048048048,-31727.8279180081
805,80.58058058058059,-31806.826836846863
806,80.68068068068068,-31885.92395198001
807,80.78078078078079,-31965.11926340756
808,80.88088088088088,-32044.41277112949
809,80.98098098098099,-32123.804475145822
810,81.08108108108108,-32203.29437545654
811,81.18118118118119,-32282.88247206166
812,81.28128128128128,-32362.568764961157
813,81.38138138138139,-32442.353254155063
814,81.48148148148148,-32522.235939643346
815,81.58158158158159,-32602.21682142604
816,81.68168168168168,-32682.295899503108
817,81.78178178178179,-32762.473173874583
818,81.88188188188188,-32842.748644540436
819,81.98198198198199,-32923.122311500694
820,82.08208208208208,-33003.59417475534
821,82.18218218218219,-33084.16423430438
822,82.28228228228228,-33164.832490147804
823,82.38238238238239,-33245.59894228564
824,82.48248248248248,-33326.463590717845
825,82.58258258258259,-33407.42643544446
826,82.68268268268268,-33488.48747646546
827,82.78278278278279,-33569.64671378086
828,82.88288288288288,-33650.90414739064
829,82.98298298298299,-33732.25977729482
830,83.08308308308308,-33813.71360349339
831,83.18318318318319,-33895.26562598635
832,83.28328328328328,-33976.915844773706
833,83.38338338338339,-34058.66425985546
834,83.48348348348348,-34140.51087123159
